

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Norway",162,"Long-term average annual precipitation in volume",4150,1997,544.6,"E","",""
"Norway",162,"Long-term average annual precipitation in volume",4150,2002,544.6,"E","",""
"Norway",162,"Long-term average annual precipitation in volume",4150,2007,544.6,"E","",""
"Norway",162,"Long-term average annual precipitation in volume",4150,2012,544.6,"E","",""
"Norway",162,"Long-term average annual precipitation in volume",4150,2017,884.1,"E","",""
"Norway",162,"Surface water produced internally",4155,1962,376.0,"","[6]",""
"Norway",162,"Surface water produced internally",4155,1967,376.0,"","[7]",""
"Norway",162,"Surface water produced internally",4155,1972,376.0,"","[8]",""
"Norway",162,"Surface water produced internally",4155,1977,376.0,"","[9]",""
"Norway",162,"Surface water produced internally",4155,1982,376.0,"","[10]",""
"Norway",162,"Surface water produced internally",4155,1987,376.0,"","[11]",""
"Norway",162,"Surface water produced internally",4155,1992,376.0,"","[12]",""
"Norway",162,"Surface water produced internally",4155,1997,376.0,"","[13]",""
"Norway",162,"Surface water produced internally",4155,2002,376.0,"","[14]",""
"Norway",162,"Surface water produced internally",4155,2007,376.0,"","[15]",""
"Norway",162,"Surface water produced internally",4155,2012,376.0,"","[16]",""
"Norway",162,"Surface water produced internally",4155,2017,376.0,"","",""
"Norway",162,"Groundwater produced internally",4154,1962,96.0,"","",""
"Norway",162,"Groundwater produced internally",4154,1967,96.0,"","",""
"Norway",162,"Groundwater produced internally",4154,1972,96.0,"","",""
"Norway",162,"Groundwater produced internally",4154,1977,96.0,"","",""
"Norway",162,"Groundwater produced internally",4154,1982,96.0,"","",""
"Norway",162,"Groundwater produced internally",4154,1987,96.0,"","",""
"Norway",162,"Groundwater produced internally",4154,1992,96.0,"","",""
"Norway",162,"Groundwater produced internally",4154,1997,96.0,"","",""
"Norway",162,"Groundwater produced internally",4154,2002,96.0,"","",""
"Norway",162,"Groundwater produced internally",4154,2007,96.0,"","",""
"Norway",162,"Groundwater produced internally",4154,2012,96.0,"","",""
"Norway",162,"Groundwater produced internally",4154,2017,96.0,"","",""
"Norway",162,"Overlap between surface water and groundwater",4156,1962,90.0,"","[17]",""
"Norway",162,"Overlap between surface water and groundwater",4156,1967,90.0,"","[18]",""
"Norway",162,"Overlap between surface water and groundwater",4156,1972,90.0,"","[19]",""
"Norway",162,"Overlap between surface water and groundwater",4156,1977,90.0,"","[20]",""
"Norway",162,"Overlap between surface water and groundwater",4156,1982,90.0,"","[21]",""
"Norway",162,"Overlap between surface water and groundwater",4156,1987,90.0,"","[22]",""
"Norway",162,"Overlap between surface water and groundwater",4156,1992,90.0,"","[23]",""
"Norway",162,"Overlap between surface water and groundwater",4156,1997,90.0,"","[24]",""
"Norway",162,"Overlap between surface water and groundwater",4156,2002,90.0,"","[25]",""
"Norway",162,"Overlap between surface water and groundwater",4156,2007,90.0,"","[26]",""
"Norway",162,"Overlap between surface water and groundwater",4156,2012,90.0,"","[27]",""
"Norway",162,"Overlap between surface water and groundwater",4156,2017,90.0,"","",""
"Norway",162,"Total internal renewable water resources (IRWR)",4157,1962,382.0,"","",""
"Norway",162,"Total internal renewable water resources (IRWR)",4157,1967,382.0,"","",""
"Norway",162,"Total internal renewable water resources (IRWR)",4157,1972,382.0,"","",""
"Norway",162,"Total internal renewable water resources (IRWR)",4157,1977,382.0,"","",""
"Norway",162,"Total internal renewable water resources (IRWR)",4157,1982,382.0,"","",""
"Norway",162,"Total internal renewable water resources (IRWR)",4157,1987,382.0,"","",""
"Norway",162,"Total internal renewable water resources (IRWR)",4157,1992,382.0,"","",""
"Norway",162,"Total internal renewable water resources (IRWR)",4157,1997,382.0,"","",""
"Norway",162,"Total internal renewable water resources (IRWR)",4157,2002,382.0,"","",""
"Norway",162,"Total internal renewable water resources (IRWR)",4157,2007,382.0,"","",""
"Norway",162,"Total internal renewable water resources (IRWR)",4157,2012,382.0,"","",""
"Norway",162,"Total internal renewable water resources (IRWR)",4157,2017,382.0,"","",""
"Norway",162,"Total internal renewable water resources per capita",4158,1962,104974.0,"K","",""
"Norway",162,"Total internal renewable water resources per capita",4158,1967,100925.0,"K","",""
"Norway",162,"Total internal renewable water resources per capita",4158,1972,97102.0,"K","",""
"Norway",162,"Total internal renewable water resources per capita",4158,1977,94461.0,"K","",""
"Norway",162,"Total internal renewable water resources per capita",4158,1982,92899.0,"K","",""
"Norway",162,"Total internal renewable water resources per capita",4158,1987,91235.0,"K","",""
"Norway",162,"Total internal renewable water resources per capita",4158,1992,88982.0,"K","",""
"Norway",162,"Total internal renewable water resources per capita",4158,1997,86425.0,"K","",""
"Norway",162,"Total internal renewable water resources per capita",4158,2002,84030.0,"K","",""
"Norway",162,"Total internal renewable water resources per capita",4158,2007,80932.0,"K","",""
"Norway",162,"Total internal renewable water resources per capita",4158,2012,76217.0,"K","",""
"Norway",162,"Total internal renewable water resources per capita",4158,2017,72008.0,"K","",""
"Norway",162,"Water resources: total external renewable",4182,1962,11.0,"I","",""
"Norway",162,"Water resources: total external renewable",4182,1967,11.0,"I","",""
"Norway",162,"Water resources: total external renewable",4182,1972,11.0,"I","",""
"Norway",162,"Water resources: total external renewable",4182,1977,11.0,"I","",""
"Norway",162,"Water resources: total external renewable",4182,1982,11.0,"I","",""
"Norway",162,"Water resources: total external renewable",4182,1987,11.0,"I","",""
"Norway",162,"Water resources: total external renewable",4182,1992,11.0,"I","",""
"Norway",162,"Water resources: total external renewable",4182,1997,11.0,"I","",""
"Norway",162,"Water resources: total external renewable",4182,2002,11.0,"I","",""
"Norway",162,"Water resources: total external renewable",4182,2007,11.0,"I","",""
"Norway",162,"Water resources: total external renewable",4182,2012,11.0,"I","",""
"Norway",162,"Water resources: total external renewable",4182,2017,11.0,"I","",""
"Norway",162,"Total renewable surface water",4185,1962,387.0,"I","",""
"Norway",162,"Total renewable surface water",4185,1967,387.0,"I","",""
"Norway",162,"Total renewable surface water",4185,1972,387.0,"I","",""
"Norway",162,"Total renewable surface water",4185,1977,387.0,"I","",""
"Norway",162,"Total renewable surface water",4185,1982,387.0,"I","",""
"Norway",162,"Total renewable surface water",4185,1987,387.0,"I","",""
"Norway",162,"Total renewable surface water",4185,1992,387.0,"I","",""
"Norway",162,"Total renewable surface water",4185,1997,387.0,"I","",""
"Norway",162,"Total renewable surface water",4185,2002,387.0,"I","",""
"Norway",162,"Total renewable surface water",4185,2007,387.0,"I","",""
"Norway",162,"Total renewable surface water",4185,2012,387.0,"I","",""
"Norway",162,"Total renewable surface water",4185,2017,387.0,"I","",""
"Norway",162,"Total renewable groundwater",4187,1962,96.0,"I","",""
"Norway",162,"Total renewable groundwater",4187,1967,96.0,"I","",""
"Norway",162,"Total renewable groundwater",4187,1972,96.0,"I","",""
"Norway",162,"Total renewable groundwater",4187,1977,96.0,"I","",""
"Norway",162,"Total renewable groundwater",4187,1982,96.0,"I","",""
"Norway",162,"Total renewable groundwater",4187,1987,96.0,"I","",""
"Norway",162,"Total renewable groundwater",4187,1992,96.0,"I","",""
"Norway",162,"Total renewable groundwater",4187,1997,96.0,"I","",""
"Norway",162,"Total renewable groundwater",4187,2002,96.0,"I","",""
"Norway",162,"Total renewable groundwater",4187,2007,96.0,"I","",""
"Norway",162,"Total renewable groundwater",4187,2012,96.0,"I","",""
"Norway",162,"Total renewable groundwater",4187,2017,96.0,"I","",""
"Norway",162,"Total renewable water resources per capita",4190,1962,107997.0,"K","",""
"Norway",162,"Total renewable water resources per capita",4190,1967,103831.0,"K","",""
"Norway",162,"Total renewable water resources per capita",4190,1972,99898.0,"K","",""
"Norway",162,"Total renewable water resources per capita",4190,1977,97181.0,"K","",""
"Norway",162,"Total renewable water resources per capita",4190,1982,95574.0,"K","",""
"Norway",162,"Total renewable water resources per capita",4190,1987,93862.0,"K","",""
"Norway",162,"Total renewable water resources per capita",4190,1992,91544.0,"K","",""
"Norway",162,"Total renewable water resources per capita",4190,1997,88914.0,"K","",""
"Norway",162,"Total renewable water resources per capita",4190,2002,86450.0,"K","",""
"Norway",162,"Total renewable water resources per capita",4190,2007,83263.0,"K","",""
"Norway",162,"Total renewable water resources per capita",4190,2012,78412.0,"K","",""
"Norway",162,"Total renewable water resources per capita",4190,2017,74081.0,"K","",""
"Norway",162,"Total exploitable water resources",4196,1962,275.0,"","",""
"Norway",162,"Total exploitable water resources",4196,1967,275.0,"","",""
"Norway",162,"Total exploitable water resources",4196,1972,275.0,"","",""
"Norway",162,"Total exploitable water resources",4196,1977,275.0,"","",""
"Norway",162,"Total exploitable water resources",4196,1982,275.0,"","",""
"Norway",162,"Total exploitable water resources",4196,1987,275.0,"","",""
"Norway",162,"Total exploitable water resources",4196,1992,275.0,"","",""
"Norway",162,"Total exploitable water resources",4196,1997,275.0,"","",""
"Norway",162,"Total exploitable water resources",4196,2002,275.0,"","",""
"Norway",162,"Total exploitable water resources",4196,2007,275.0,"","",""
"Norway",162,"Total exploitable water resources",4196,2012,275.0,"","",""
"Norway",162,"Total dam capacity",4197,1960,7.976,"L","",""
"Norway",162,"Total dam capacity",4197,1965,10.43,"L","",""
"Norway",162,"Total dam capacity",4197,1970,17.29,"L","",""
"Norway",162,"Total dam capacity",4197,1975,19.77,"L","",""
"Norway",162,"Total dam capacity",4197,1980,22.91,"L","",""
"Norway",162,"Total dam capacity",4197,1985,25.07,"L","",""
"Norway",162,"Total dam capacity",4197,1990,29.17,"L","",""
"Norway",162,"Total dam capacity",4197,1995,29.17,"L","",""
"Norway",162,"Total dam capacity",4197,2000,33.06,"L","",""
"Norway",162,"Total dam capacity",4197,2005,33.06,"L","",""
"Norway",162,"Total dam capacity",4197,2010,33.28,"L","",""
"Norway",162,"Total dam capacity",4197,2015,33.28,"L","",""
"Norway",162,"Dam capacity per capita",4471,1960,2192.0,"K","",""
"Norway",162,"Dam capacity per capita",4471,1965,2756.0,"K","",""
"Norway",162,"Dam capacity per capita",4471,1970,4395.0,"K","",""
"Norway",162,"Dam capacity per capita",4471,1975,4889.0,"K","",""
"Norway",162,"Dam capacity per capita",4471,1980,5571.0,"K","",""
"Norway",162,"Dam capacity per capita",4471,1985,5988.0,"K","",""
"Norway",162,"Dam capacity per capita",4471,1990,6795.0,"K","",""
"Norway",162,"Dam capacity per capita",4471,1995,6600.0,"K","",""
"Norway",162,"Dam capacity per capita",4471,2000,7272.0,"K","",""
"Norway",162,"Dam capacity per capita",4471,2005,7004.0,"K","",""
"Norway",162,"Dam capacity per capita",4471,2010,6640.0,"K","",""
"Norway",162,"Dam capacity per capita",4471,2015,6273.0,"K","",""
"Norway",162,"Agricultural water withdrawal",4250,1996,0.73,"E","",""
"Norway",162,"Agricultural water withdrawal",4250,2002,0.808,"E","",""
"Norway",162,"Agricultural water withdrawal",4250,2006,0.8449,"E","",""
"Norway",162,"Industrial water withdrawal",4252,1996,0.909,"E","",""
"Norway",162,"Industrial water withdrawal",4252,1999,0.783,"E","",""
"Norway",162,"Industrial water withdrawal",4252,2007,1.233,"E","",""
"Norway",162,"Industrial water withdrawal",4252,2009,1.071,"E","",""
"Norway",162,"Municipal water withdrawal",4251,1990,0.75,"E","",""
"Norway",162,"Municipal water withdrawal",4251,1996,0.781,"E","",""
"Norway",162,"Municipal water withdrawal",4251,2002,0.808,"E","",""
"Norway",162,"Municipal water withdrawal",4251,2007,0.9482,"E","",""
"Norway",162,"Municipal water withdrawal",4251,2012,0.816,"E","",""
"Norway",162,"Municipal water withdrawal",4251,2013,0.838,"E","",""
"Norway",162,"Total water withdrawal",4253,1980,2.0,"","",""
"Norway",162,"Total water withdrawal",4253,1996,2.42,"E","",""
"Norway",162,"Total water withdrawal",4253,2002,2.399,"E","",""
"Norway",162,"Total water withdrawal",4253,2007,3.026,"E","",""
"Norway",162,"Total water withdrawal per capita",4257,1980,486.4,"K","",""
"Norway",162,"Total water withdrawal per capita",4257,1996,547.5,"E","",""
"Norway",162,"Total water withdrawal per capita",4257,2002,527.7,"E","",""
"Norway",162,"Total water withdrawal per capita",4257,2007,641.1,"E","",""
"Norway",162,"Environmental Flow Requirements",4549,1962,261.5,"E","",""
"Norway",162,"Environmental Flow Requirements",4549,1967,261.5,"E","",""
"Norway",162,"Environmental Flow Requirements",4549,1972,261.5,"E","",""
"Norway",162,"Environmental Flow Requirements",4549,1977,261.5,"E","",""
"Norway",162,"Environmental Flow Requirements",4549,1982,261.5,"E","",""
"Norway",162,"Environmental Flow Requirements",4549,1987,261.5,"E","",""
"Norway",162,"Environmental Flow Requirements",4549,1992,261.5,"E","",""
"Norway",162,"Environmental Flow Requirements",4549,1997,261.5,"E","",""
"Norway",162,"Environmental Flow Requirements",4549,2002,261.5,"E","",""
"Norway",162,"Environmental Flow Requirements",4549,2007,261.5,"E","",""
"Norway",162,"Environmental Flow Requirements",4549,2012,261.5,"E","",""
"Norway",162,"Environmental Flow Requirements",4549,2017,261.5,"E","",""
"Poland",173,"Total population",4104,1962,30386.0,"E","",""
"Poland",173,"Total population",4104,1967,31898.0,"E","",""
"Poland",173,"Total population",4104,1972,33143.0,"E","",""
"Poland",173,"Total population",4104,1977,34567.0,"E","",""
"Poland",173,"Total population",4104,1982,36217.0,"E","",""
"Poland",173,"Total population",4104,1987,37539.0,"E","",""
"Poland",173,"Total population",4104,1992,38192.0,"E","",""
"Poland",173,"Total population",4104,1997,38539.0,"E","",""
"Poland",173,"Total population",4104,2002,38484.0,"E","",""
"Poland",173,"Total population",4104,2007,38330.0,"E","",""
"Poland",173,"Total population",4104,2012,38317.0,"E","",""
"Poland",173,"Total population",4104,2017,38171.0,"E","",""
"Poland",173,"Rural population",4105,1962,15504.0,"E","",""
"Poland",173,"Rural population",4105,1967,15644.0,"E","",""
"Poland",173,"Rural population",4105,1972,15466.0,"E","",""
"Poland",173,"Rural population",4105,1977,14971.0,"E","",""
"Poland",173,"Rural population",4105,1982,14836.0,"E","",""
"Poland",173,"Rural population",4105,1987,14650.0,"E","",""
"Poland",173,"Rural population",4105,1992,14665.0,"E","",""
"Poland",173,"Rural population",4105,1997,14854.0,"E","",""
"Poland",173,"Rural population",4105,2002,14832.0,"E","",""
"Poland",173,"Rural population",4105,2007,14947.0,"E","",""
"Poland",173,"Rural population",4105,2012,15128.0,"E","",""
"Poland",173,"Rural population",4105,2017,15036.0,"E","",""
"Poland",173,"Urban population",4106,1962,14882.0,"E","",""
"Poland",173,"Urban population",4106,1967,16254.0,"E","",""
"Poland",173,"Urban population",4106,1972,17677.0,"E","",""
"Poland",173,"Urban population",4106,1977,19596.0,"E","",""
