"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Total renewable water resources (10^9 m3/year)","Puerto Rico",1962,7.1,"",,1967,7.1,"",,1972,7.1,"",,1977,7.1,"",,1982,7.1,"",,1987,7.1,"",,1992,7.1,"",,1997,7.1,"",,2002,7.1,"",,2007,7.1,"",,2012,7.1,"",,2017,7.1,"",
"Total renewable water resources (10^9 m3/year)","Qatar",1962,0.058,"",,1967,0.058,"",,1972,0.058,"",,1977,0.058,"",,1982,0.058,"",,1987,0.058,"",,1992,0.058,"",,1997,0.058,"",,2002,0.058,"",,2007,0.058,"",,2012,0.058,"",,2017,0.058,"",
"Total renewable water resources (10^9 m3/year)","Republic of Korea",1962,69.7,"I",,1967,69.7,"I",,1972,69.7,"I",,1977,69.7,"I",,1982,69.7,"I",,1987,69.7,"I",,1992,69.7,"I",,1997,69.7,"I",,2002,69.7,"I",,2007,69.7,"I",,2012,69.7,"I",,2017,69.7,"I",
"Total renewable water resources (10^9 m3/year)","Republic of Moldova",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,12.27,"I",,1997,12.27,"I",,2002,12.27,"I",,2007,12.27,"I",,2012,12.27,"I",,2017,12.27,"I",
"Total renewable water resources (10^9 m3/year)","Romania",1962,212.0,"I",,1967,212.0,"I",,1972,212.0,"I",,1977,212.0,"I",,1982,212.0,"I",,1987,212.0,"I",,1992,212.0,"I",,1997,212.0,"I",,2002,212.0,"I",,2007,212.0,"I",,2012,212.0,"I",,2017,212.0,"I",
"Total renewable water resources (10^9 m3/year)","Russian Federation",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,4525.0,"I",,1997,4525.0,"I",,2002,4525.0,"I",,2007,4525.0,"I",,2012,4525.0,"I",,2017,4525.0,"I",
"Total renewable water resources (10^9 m3/year)","Rwanda",1962,13.3,"I",,1967,13.3,"I",,1972,13.3,"I",,1977,13.3,"I",,1982,13.3,"I",,1987,13.3,"I",,1992,13.3,"I",,1997,13.3,"I",,2002,13.3,"I",,2007,13.3,"I",,2012,13.3,"I",,2017,13.3,"I",
"Total renewable water resources (10^9 m3/year)","Saint Kitts and Nevis",1962,0.024,"",,1967,0.024,"",,1972,0.024,"",,1977,0.024,"",,1982,0.024,"",,1987,0.024,"",,1992,0.024,"",,1997,0.024,"",,2002,0.024,"",,2007,0.024,"",,2012,0.024,"",,2017,0.024,"",
"Total renewable water resources (10^9 m3/year)","Saint Lucia",1962,0.3,"I",,1967,0.3,"I",,1972,0.3,"I",,1977,0.3,"I",,1982,0.3,"I",,1987,0.3,"I",,1992,0.3,"I",,1997,0.3,"I",,2002,0.3,"I",,2007,0.3,"I",,2012,0.3,"I",,2017,0.3,"I",
"Total renewable water resources (10^9 m3/year)","Saint Vincent and the Grenadines",1962,0.1,"I",,1967,0.1,"I",,1972,0.1,"I",,1977,0.1,"I",,1982,0.1,"I",,1987,0.1,"I",,1992,0.1,"I",,1997,0.1,"I",,2002,0.1,"I",,2007,0.1,"I",,2012,0.1,"I",,2017,0.1,"I",
"Total renewable water resources (10^9 m3/year)","Samoa",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total renewable water resources (10^9 m3/year)","San Marino",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total renewable water resources (10^9 m3/year)","Sao Tome and Principe",1962,2.18,"",,1967,2.18,"",,1972,2.18,"",,1977,2.18,"",,1982,2.18,"",,1987,2.18,"",,1992,2.18,"",,1997,2.18,"",,2002,2.18,"",,2007,2.18,"",,2012,2.18,"",,2017,2.18,"",
"Total renewable water resources (10^9 m3/year)","Saudi Arabia",1962,2.4,"I",,1967,2.4,"I",,1972,2.4,"I",,1977,2.4,"I",,1982,2.4,"I",,1987,2.4,"I",,1992,2.4,"I",,1997,2.4,"I",,2002,2.4,"I",,2007,2.4,"I",,2012,2.4,"I",,2017,2.4,"I",
"Total renewable water resources (10^9 m3/year)","Senegal",1962,38.97,"I",,1967,38.97,"I",,1972,38.97,"I",,1977,38.97,"I",,1982,38.97,"I",,1987,38.97,"I",,1992,38.97,"I",,1997,38.97,"I",,2002,38.97,"I",,2007,38.97,"I",,2012,38.97,"I",,2017,38.97,"I",
"Total renewable water resources (10^9 m3/year)","Serbia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2007,162.2,"E",,2012,162.2,"E",,2017,162.2,"E",
"Total renewable water resources (10^9 m3/year)","Seychelles",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total renewable water resources (10^9 m3/year)","Sierra Leone",1962,160.0,"I",,1967,160.0,"I",,1972,160.0,"I",,1977,160.0,"I",,1982,160.0,"I",,1987,160.0,"I",,1992,160.0,"I",,1997,160.0,"I",,2002,160.0,"I",,2007,160.0,"I",,2012,160.0,"I",,2017,160.0,"I",
"Total renewable water resources (10^9 m3/year)","Singapore",1962,0.6,"",,1967,0.6,"",,1972,0.6,"",,1977,0.6,"",,1982,0.6,"",,1987,0.6,"",,1992,0.6,"",,1997,0.6,"",,2002,0.6,"",,2007,0.6,"",,2012,0.6,"",,2017,0.6,"",
"Total renewable water resources (10^9 m3/year)","Slovakia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,50.1,"I",,2002,50.1,"I",,2007,50.1,"I",,2012,50.1,"I",,2017,50.1,"I",
"Total renewable water resources (10^9 m3/year)","Slovenia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,31.87,"I",,1997,31.87,"I",,2002,31.87,"I",,2007,31.87,"I",,2012,31.87,"I",,2017,31.87,"I",
"Total renewable water resources (10^9 m3/year)","Solomon Islands",1962,44.7,"K",,1967,44.7,"K",,1972,44.7,"K",,1977,44.7,"K",,1982,44.7,"K",,1987,44.7,"K",,1992,44.7,"K",,1997,44.7,"K",,2002,44.7,"K",,2007,44.7,"K",,2012,44.7,"K",,2017,44.7,"K",
"Total renewable water resources (10^9 m3/year)","Somalia",1962,14.7,"",,1967,14.7,"",,1972,14.7,"",,1977,14.7,"",,1982,14.7,"",,1987,14.7,"",,1992,14.7,"",,1997,14.7,"",,2002,14.7,"",,2007,14.7,"",,2012,14.7,"",,2017,14.7,"",
"Total renewable water resources (10^9 m3/year)","South Africa",1962,51.35,"I",,1967,51.35,"I",,1972,51.35,"I",,1977,51.35,"I",,1982,51.35,"I",,1987,51.35,"I",,1992,51.35,"I",,1997,51.35,"I",,2002,51.35,"I",,2007,51.35,"I",,2012,51.35,"I",,2017,51.35,"I",
"Total renewable water resources (10^9 m3/year)","South Sudan",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2012,49.5,"",,2017,49.5,"",
"Total renewable water resources (10^9 m3/year)","Spain",1962,111.5,"I",,1967,111.5,"I",,1972,111.5,"I",,1977,111.5,"I",,1982,111.5,"I",,1987,111.5,"I",,1992,111.5,"I",,1997,111.5,"I",,2002,111.5,"I",,2007,111.5,"I",,2012,111.5,"I",,2017,111.5,"I",
"Total renewable water resources (10^9 m3/year)","Sri Lanka",1962,52.8,"",,1967,52.8,"",,1972,52.8,"",,1977,52.8,"",,1982,52.8,"",,1987,52.8,"",,1992,52.8,"",,1997,52.8,"",,2002,52.8,"",,2007,52.8,"",,2012,52.8,"",,2017,52.8,"",
"Total renewable water resources (10^9 m3/year)","Sudan",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2012,37.8,"",,2017,37.8,"",
"Total renewable water resources (10^9 m3/year)","Suriname",1962,99.0,"",,1967,99.0,"",,1972,99.0,"",,1977,99.0,"",,1982,99.0,"",,1987,99.0,"",,1992,99.0,"",,1997,99.0,"",,2002,99.0,"",,2007,99.0,"",,2012,99.0,"",,2017,99.0,"",
"Total renewable water resources (10^9 m3/year)","Sweden",1962,174.0,"I",,1967,174.0,"I",,1972,174.0,"I",,1977,174.0,"I",,1982,174.0,"I",,1987,174.0,"I",,1992,174.0,"I",,1997,174.0,"I",,2002,174.0,"I",,2007,174.0,"I",,2012,174.0,"I",,2017,174.0,"I",
"Total renewable water resources (10^9 m3/year)","Switzerland",1962,53.5,"I",,1967,53.5,"I",,1972,53.5,"I",,1977,53.5,"I",,1982,53.5,"I",,1987,53.5,"I",,1992,53.5,"I",,1997,53.5,"I",,2002,53.5,"I",,2007,53.5,"I",,2012,53.5,"I",,2017,53.5,"I",
"Total renewable water resources (10^9 m3/year)","Syrian Arab Republic",1962,16.8,"I",,1967,16.8,"I",,1972,16.8,"I",,1977,16.8,"I",,1982,16.8,"I",,1987,16.8,"I",,1992,16.8,"I",,1997,16.8,"I",,2002,16.8,"I",,2007,16.8,"I",,2012,16.8,"I",,2017,16.8,"I",
"Total renewable water resources (10^9 m3/year)","Tajikistan",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,21.91,"I",,1997,21.91,"I",,2002,21.91,"I",,2007,21.91,"I",,2012,21.91,"I",,2017,21.91,"I",
"Total renewable water resources (10^9 m3/year)","Thailand",1962,438.6,"I",,1967,438.6,"I",,1972,438.6,"I",,1977,438.6,"I",,1982,438.6,"I",,1987,438.6,"I",,1992,438.6,"I",,1997,438.6,"I",,2002,438.6,"I",,2007,438.6,"I",,2012,438.6,"I",,2017,438.6,"I",
"Total renewable water resources (10^9 m3/year)","Timor-Leste",1962,8.215,"I",,1967,8.215,"I",,1972,8.215,"I",,1977,8.215,"I",,1982,8.215,"I",,1987,8.215,"I",,1992,8.215,"I",,1997,8.215,"I",,2002,8.215,"I",,2007,8.215,"I",,2012,8.215,"I",,2017,8.215,"I",
"Total renewable water resources (10^9 m3/year)","Togo",1962,14.7,"I",,1967,14.7,"I",,1972,14.7,"I",,1977,14.7,"I",,1982,14.7,"I",,1987,14.7,"I",,1992,14.7,"I",,1997,14.7,"I",,2002,14.7,"I",,2007,14.7,"I",,2012,14.7,"I",,2017,14.7,"I",
"Total renewable water resources (10^9 m3/year)","Tokelau",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total renewable water resources (10^9 m3/year)","Tonga",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total renewable water resources (10^9 m3/year)","Trinidad and Tobago",1962,3.84,"",,1967,3.84,"",,1972,3.84,"",,1977,3.84,"",,1982,3.84,"",,1987,3.84,"",,1992,3.84,"",,1997,3.84,"",,2002,3.84,"",,2007,3.84,"",,2012,3.84,"",,2017,3.84,"",
"Total renewable water resources (10^9 m3/year)","Tunisia",1962,4.615,"",,1967,4.615,"",,1972,4.615,"",,1977,4.615,"",,1982,4.615,"",,1987,4.615,"",,1992,4.615,"",,1997,4.615,"",,2002,4.615,"",,2007,4.615,"",,2012,4.615,"",,2017,4.615,"",
"Total renewable water resources (10^9 m3/year)","Turkey",1962,211.6,"I",,1967,211.6,"I",,1972,211.6,"I",,1977,211.6,"I",,1982,211.6,"I",,1987,211.6,"I",,1992,211.6,"I",,1997,211.6,"I",,2002,211.6,"I",,2007,211.6,"I",,2012,211.6,"I",,2017,211.6,"I",
"Total renewable water resources (10^9 m3/year)","Turkmenistan",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,24.77,"I",,1997,24.77,"I",,2002,24.77,"I",,2007,24.77,"I",,2012,24.77,"I",,2017,24.77,"I",
"Total renewable water resources (10^9 m3/year)","Tuvalu",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total renewable water resources (10^9 m3/year)","Uganda",1962,60.1,"I",,1967,60.1,"I",,1972,60.1,"I",,1977,60.1,"I",,1982,60.1,"I",,1987,60.1,"I",,1992,60.1,"I",,1997,60.1,"I",,2002,60.1,"I",,2007,60.1,"I",,2012,60.1,"I",,2017,60.1,"I",
"Total renewable water resources (10^9 m3/year)","Ukraine",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,175.3,"I",,1997,175.3,"I",,2002,175.3,"I",,2007,175.3,"I",,2012,175.3,"I",,2017,175.3,"I",
"Total renewable water resources (10^9 m3/year)","United Arab Emirates",1962,0.15,"",,1967,0.15,"",,1972,0.15,"",,1977,0.15,"",,1982,0.15,"",,1987,0.15,"",,1992,0.15,"",,1997,0.15,"",,2002,0.15,"",,2007,0.15,"",,2012,0.15,"",,2017,0.15,"",
"Total renewable water resources (10^9 m3/year)","United Kingdom",1962,147.0,"I",,1967,147.0,"I",,1972,147.0,"I",,1977,147.0,"I",,1982,147.0,"I",,1987,147.0,"I",,1992,147.0,"I",,1997,147.0,"I",,2002,147.0,"I",,2007,147.0,"I",,2012,147.0,"I",,2017,147.0,"I",
"Total renewable water resources (10^9 m3/year)","United Republic of Tanzania",1962,96.27,"I",,1967,96.27,"I",,1972,96.27,"I",,1977,96.27,"I",,1982,96.27,"I",,1987,96.27,"I",,1992,96.27,"I",,1997,96.27,"I",,2002,96.27,"I",,2007,96.27,"I",,2012,96.27,"I",,2017,96.27,"I",
"Total renewable water resources (10^9 m3/year)","United States of America",1962,3069.0,"",,1967,3069.0,"",,1972,3069.0,"",,1977,3069.0,"",,1982,3069.0,"",,1987,3069.0,"",,1992,3069.0,"",,1997,3069.0,"",,2002,3069.0,"",,2007,3069.0,"",,2012,3069.0,"",,2017,3069.0,"",
"Total renewable water resources (10^9 m3/year)","Uruguay",1962,172.2,"",,1967,172.2,"",,1972,172.2,"",,1977,172.2,"",,1982,172.2,"",,1987,172.2,"",,1992,172.2,"",,1997,172.2,"",,2002,172.2,"",,2007,172.2,"",,2012,172.2,"",,2017,172.2,"",
"Total renewable water resources (10^9 m3/year)","Uzbekistan",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,48.87,"I",,1997,48.87,"I",,2002,48.87,"I",,2007,48.87,"I",,2012,48.87,"I",,2017,48.87,"I",
"Total renewable water resources (10^9 m3/year)","Vanuatu",1962,10.0,"I",,1967,10.0,"I",,1972,10.0,"I",,1977,10.0,"I",,1982,10.0,"I",,1987,10.0,"I",,1992,10.0,"I",,1997,10.0,"I",,2002,10.0,"I",,2007,10.0,"I",,2012,10.0,"I",,2017,10.0,"I",
"Total renewable water resources (10^9 m3/year)","Venezuela (Bolivarian Republic of)",1962,1325.0,"",,1967,1325.0,"",,1972,1325.0,"",,1977,1325.0,"",,1982,1325.0,"",,1987,1325.0,"",,1992,1325.0,"",,1997,1325.0,"",,2002,1325.0,"",,2007,1325.0,"",,2012,1325.0,"",,2017,1325.0,"",
"Total renewable water resources (10^9 m3/year)","Viet Nam",1962,884.1,"",,1967,884.1,"",,1972,884.1,"",,1977,884.1,"",,1982,884.1,"",,1987,884.1,"",,1992,884.1,"",,1997,884.1,"",,2002,884.1,"",,2007,884.1,"",,2012,884.1,"",,2017,884.1,"",
"Total renewable water resources (10^9 m3/year)","Yemen",1962,2.1,"I",,1967,2.1,"I",,1972,2.1,"I",,1977,2.1,"I",,1982,2.1,"I",,1987,2.1,"I",,1992,2.1,"I",,1997,2.1,"I",,2002,2.1,"I",,2007,2.1,"I",,2012,2.1,"I",,2017,2.1,"I",
"Total renewable water resources (10^9 m3/year)","Zambia",1962,104.8,"I",,1967,104.8,"I",,1972,104.8,"I",,1977,104.8,"I",,1982,104.8,"I",,1987,104.8,"I",,1992,104.8,"I",,1997,104.8,"I",,2002,104.8,"I",,2007,104.8,"I",,2012,104.8,"I",,2017,104.8,"I",
"Total renewable water resources (10^9 m3/year)","Zimbabwe",1962,20.0,"",,1967,20.0,"",,1972,20.0,"",,1977,20.0,"",,1982,20.0,"",,1987,20.0,"",,1992,20.0,"",,1997,20.0,"",,2002,20.0,"",,2007,20.0,"",,2012,20.0,"",,2017,20.0,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Total renewable water resources per capita (m3/inhab/year)","Afghanistan",1962,6990.0,"K",,1967,6298.0,"K",,1972,5573.0,"K",,1977,4999.0,"K",,1982,5124.0,"K",,1987,5679.0,"K",,1992,4673.0,"K",,1997,3554.0,"K",,2002,2972.0,"K",,2007,2454.0,"K",,2012,2128.0,"K",,2017,1839.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Albania",1962,17376.0,"K",,1967,15108.0,"K",,1972,13398.0,"K",,1977,11994.0,"K",,1982,10832.0,"K",,1987,9676.0,"K",,1992,9318.0,"K",,1997,9764.0,"K",,2002,9683.0,"K",,2007,9987.0,"K",,2012,10342.0,"K",,2017,10307.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Algeria",1962,998.3,"K",,1967,873.9,"K",,1972,758.9,"K",,1977,659.7,"K",,1982,567.2,"K",,1987,487.9,"K",,1992,429.3,"K",,1997,390.5,"K",,2002,364.7,"K",,2007,340.2,"K",,2012,310.7,"K",,2017,282.4,"K",
"Total renewable water resources per capita (m3/inhab/year)","Andorra",1962,20534.0,"E",,1967,15202.0,"E",,1972,11737.0,"E",,1977,9631.0,"E",,1982,8070.0,"E",,1987,6513.0,"E",,1992,5359.0,"E",,1997,4906.0,"E",,2002,4505.0,"E",,2007,3817.0,"E",,2012,3829.0,"E",,2017,4101.0,"E",
"Total renewable water resources per capita (m3/inhab/year)","Angola",1962,25298.0,"K",,1967,23133.0,"K",,1972,20916.0,"K",,1977,18251.0,"K",,1982,15487.0,"K",,1987,13229.0,"K",,1992,11444.0,"K",,1997,9835.0,"K",,2002,8445.0,"K",,2007,7067.0,"K",,2012,5913.0,"K",,2017,4983.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Antigua and Barbuda",1962,910.0,"K",,1967,820.7,"K",,1972,751.7,"K",,1977,713.5,"K",,1982,717.7,"K",,1987,766.5,"K",,1992,759.9,"K",,1997,668.9,"K",,2002,602.8,"K",,2007,569.1,"K",,2012,537.3,"K",,2017,509.8,"K",
"Total renewable water resources per capita (m3/inhab/year)","Argentina",1962,41159.0,"K",,1967,38209.0,"K",,1972,35355.0,"K",,1977,32598.0,"K",,1982,30220.0,"K",,1987,27970.0,"K",,1992,26035.0,"K",,1997,24452.0,"K",,2002,23125.0,"K",,2007,21921.0,"K",,2012,20814.0,"K",,2017,19792.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Armenia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,2256.0,"K",,1997,2480.0,"K",,2002,2561.0,"K",,2007,2649.0,"K",,2012,2696.0,"K",,2017,2652.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Australia",1962,46016.0,"K",,1967,41175.0,"K",,1972,37001.0,"K",,1977,34765.0,"K",,1982,32711.0,"K",,1987,30268.0,"K",,1992,28137.0,"K",,1997,26641.0,"K",,2002,25263.0,"K",,2007,23488.0,"K",,2012,21558.0,"K",,2017,20123.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Austria",1962,10857.0,"K",,1967,10504.0,"K",,1972,10249.0,"K",,1977,10174.0,"K",,1982,10221.0,"K",,1987,10171.0,"K",,1992,9922.0,"K",,1997,9673.0,"K",,2002,9552.0,"K",,2007,9348.0,"K",,2012,9122.0,"K",,2017,8895.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Azerbaijan",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,4641.0,"K",,1997,4375.0,"K",,2002,4190.0,"K",,2007,3975.0,"K",,2012,3743.0,"K",,2017,3529.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Bahamas",1962,5780.0,"K",,1967,4587.0,"K",,1972,3937.0,"K",,1977,3551.0,"K",,1982,3177.0,"K",,1987,2876.0,"K",,1992,2631.0,"K",,1997,2439.0,"K",,2002,2264.0,"K",,2007,2045.0,"K",,2012,1882.0,"K",,2017,1770.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Bahrain",1962,670.1,"K",,1967,591.5,"K",,1972,506.1,"K",,1977,382.6,"K",,1982,300.5,"K",,1987,258.4,"K",,1992,221.8,"K",,1997,195.0,"K",,2002,157.8,"K",,2007,112.0,"K",,2012,89.23,"K",,2017,77.7,"K",
"Total renewable water resources per capita (m3/inhab/year)","Bangladesh",1962,24045.0,"K",,1967,20580.0,"K",,1972,18152.0,"K",,1977,16376.0,"K",,1982,14266.0,"K",,1987,12477.0,"K",,1992,11032.0,"K",,1997,9907.0,"K",,2002,8982.0,"K",,2007,8339.0,"K",,2012,7879.0,"K",,2017,7451.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Barbados",1962,343.9,"K",,1967,338.1,"K",,1972,331.4,"K",,1977,321.5,"K",,1982,315.2,"K",,1987,310.6,"K",,1992,305.1,"K",,1997,299.7,"K",,2002,294.7,"K",,2007,289.6,"K",,2012,284.1,"K",,2017,280.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Belarus",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,5665.0,"K",,1997,5748.0,"K",,2002,5904.0,"K",,2007,6071.0,"K",,2012,6113.0,"K",,2017,6115.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Belgium",1962,1991.0,"K",,1967,1931.0,"K",,1972,1896.0,"K",,1977,1877.0,"K",,1982,1863.0,"K",,1987,1854.0,"K",,1992,1827.0,"K",,1997,1795.0,"K",,2002,1766.0,"K",,2007,1711.0,"K",,2012,1651.0,"K",,2017,1601.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Belize",1962,223146.0,"K",,1967,192813.0,"K",,1972,170833.0,"K",,1977,158613.0,"K",,1982,143432.0,"K",,1987,124670.0,"K",,1992,111837.0,"K",,1997,98060.0,"K",,2002,82876.0,"K",,2007,72822.0,"K",,2012,64538.0,"K",,2017,57993.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Benin",1962,10543.0,"K",,1967,9649.0,"K",,1972,8670.0,"K",,1977,7687.0,"K",,1982,6718.0,"K",,1987,5819.0,"K",,1992,4949.0,"K",,1997,4201.0,"K",,2002,3618.0,"K",,2007,3121.0,"K",,2012,2713.0,"K",,2017,2361.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Bhutan",1962,404772.0,"K",,1967,351072.0,"K",,1972,298742.0,"K",,1977,254487.0,"K",,1982,220418.0,"K",,1987,189848.0,"K",,1992,178739.0,"K",,1997,153177.0,"K",,2002,133575.0,"K",,2007,113537.0,"K",,2012,103586.0,"K",,2017,96582.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Bolivia (Plurinational State of)",1962,149557.0,"K",,1967,135473.0,"K",,1972,122180.0,"K",,1977,109668.0,"K",,1982,98372.0,"K",,1987,88786.0,"K",,1992,80482.0,"K",,1997,72926.0,"K",,2002,66335.0,"K",,2007,60799.0,"K",,2012,56060.0,"K",,2017,51936.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Bosnia and Herzegovina",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,8846.0,"K",,1997,9995.0,"K",,2002,9931.0,"K",,2007,9936.0,"K",,2012,10280.0,"K",,2017,10693.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Botswana",1962,22222.0,"K",,1967,19330.0,"K",,1972,16478.0,"K",,1977,13724.0,"K",,1982,11375.0,"K",,1987,9684.0,"K",,1992,8407.0,"K",,1997,7473.0,"K",,2002,6876.0,"K",,2007,6395.0,"K",,2012,5859.0,"K",,2017,5340.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Brazil",1962,112925.0,"K",,1967,98049.0,"K",,1972,86346.0,"K",,1977,76612.0,"K",,1982,68115.0,"K",,1987,61208.0,"K",,1992,55944.0,"K",,1997,51610.0,"K",,2002,47999.0,"K",,2007,45266.0,"K",,2012,43114.0,"K",,2017,41316.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Brunei Darussalam",1962,94951.0,"K",,1967,75556.0,"K",,1972,59817.0,"K",,1977,48627.0,"K",,1982,41242.0,"K",,1987,35774.0,"K",,1992,31022.0,"K",,1997,27244.0,"K",,2002,24503.0,"K",,2007,22673.0,"K",,2012,21266.0,"K",,2017,19827.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Bulgaria",1962,2655.0,"K",,1967,2553.0,"K",,1972,2474.0,"K",,1977,2420.0,"K",,1982,2385.0,"K",,1987,2377.0,"K",,1992,2455.0,"K",,1997,2594.0,"K",,2002,2708.0,"K",,2007,2815.0,"K",,2012,2914.0,"K",,2017,3006.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Burkina Faso",1962,2722.0,"K",,1967,2527.0,"K",,1972,2318.0,"K",,1977,2110.0,"K",,1982,1886.0,"K",,1987,1658.0,"K",,1992,1452.0,"K",,1997,1266.0,"K",,2002,1098.0,"K",,2007,947.2,"K",,2012,814.7,"K",,2017,703.4,"K",
"Total renewable water resources per capita (m3/inhab/year)","Burundi",1962,4333.0,"K",,1967,3878.0,"K",,1972,3538.0,"K",,1977,3282.0,"K",,1982,2894.0,"K",,1987,2514.0,"K",,1992,2215.0,"K",,1997,2052.0,"K",,2002,1860.0,"K",,2007,1579.0,"K",,2012,1345.0,"K",,2017,1154.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Cabo Verde",1962,1422.0,"K",,1967,1206.0,"K",,1972,1096.0,"K",,1977,1088.0,"K",,1982,1009.0,"K",,1987,923.4,"K",,1992,835.4,"K",,1997,734.9,"K",,2002,663.6,"K",,2007,616.8,"K",,2012,583.7,"K",,2017,549.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Cambodia",1962,78968.0,"K",,1967,71219.0,"K",,1972,65219.0,"K",,1977,66180.0,"K",,1982,68820.0,"K",,1987,58089.0,"K",,1992,49480.0,"K",,1997,42148.0,"K",,2002,37681.0,"K",,2007,34810.0,"K",,2012,32219.0,"K",,2017,29747.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Cameroon",1962,52426.0,"K",,1967,46724.0,"K",,1972,41178.0,"K",,1977,35876.0,"K",,1982,30909.0,"K",,1987,26468.0,"K",,1992,22814.0,"K",,1997,19986.0,"K",,2002,17600.0,"K",,2007,15390.0,"K",,2012,13429.0,"K",,2017,11769.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Canada",1962,155445.0,"K",,1967,142248.0,"K",,1972,130980.0,"K",,1977,122231.0,"K",,1982,115890.0,"K",,1987,109221.0,"K",,1992,102241.0,"K",,1997,97047.0,"K",,2002,92653.0,"K",,2007,87886.0,"K",,2012,83149.0,"K",,2017,79238.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Central African Republic",1962,90559.0,"K",,1967,82024.0,"K",,1972,74211.0,"K",,1977,66825.0,"K",,1982,58289.0,"K",,1987,51180.0,"K",,1992,45543.0,"K",,1997,40091.0,"K",,2002,36080.0,"K",,2007,32975.0,"K",,2012,31403.0,"K",,2017,30264.0,"K",
"Total renewable water resources per capita (m3/inhab/year)","Chad",1962,14643.0,"K",,1967,13304.0,"K",,1972,11979.0,"K",,1977,10743.0,"K",,1982,9692.0,"K",,1987,8450.0,"K",,1992,7198.0,"K",,1997,6099.0,"K",,2002,5077.0,"K",,2007,4241.0,"K",,2012,3597.0,"K",,2017,3067.0,"K",
